,week_ending,Case_Rate_Location,Case_Count,dayofyear,year,CasesByModZCTA_ID
2194,2020-11-28,10031,189.75,333,2020,2353
2195,2020-12-05,10031,288.02,340,2020,2360
2196,2020-12-12,10031,318.52,347,2020,2367
2197,2020-12-19,10031,228.72,354,2020,2374
2198,2020-12-26,10031,266.0,361,2020,2381
2199,2021-01-02,10031,321.91,2,2021,2023
2200,2021-01-09,10031,443.89,9,2021,2030
2201,2021-01-16,10031,328.68,16,2021,2037
2202,2021-01-23,10031,398.15,23,2021,2044
2203,2021-01-30,10031,404.92,30,2021,2051
2204,2021-02-06,10031,304.96,37,2021,2058
2205,2021-02-13,10031,321.91,44,2021,2065
2206,2021-02-20,10031,321.91,51,2021,2072
2207,2021-02-27,10031,330.38,58,2021,2079
2208,2021-03-06,10031,303.27,65,2021,2086
2209,2021-03-13,10031,311.74,72,2021,2093
2210,2021-03-20,10031,326.99,79,2021,2100
2211,2021-03-27,10031,298.19,86,2021,2107
2212,2021-04-03,10031,286.33,93,2021,2114
2213,2021-04-10,10031,277.86,100,2021,2121
2214,2021-04-17,10031,144.01,107,2021,2128
2215,2021-04-24,10031,101.65,114,2021,2135
2216,2021-05-01,10031,60.99,121,2021,2142
2217,2021-05-08,10031,67.77,128,2021,2149
2218,2021-05-15,10031,71.16,135,2021,2156
2219,2021-05-22,10031,37.27,142,2021,2163
2220,2021-05-29,10031,15.25,149,2021,2170
2221,2021-06-05,10031,13.55,156,2021,2177
2222,2021-06-12,10031,18.64,163,2021,2184
2223,2021-06-19,10031,6.78,170,2021,2191
2224,2021-06-26,10031,13.55,177,2021,2198
2225,2021-07-03,10031,6.78,184,2021,2205
2226,2021-07-10,10031,22.03,191,2021,2212
2227,2021-07-17,10031,50.83,198,2021,2219
2228,2021-07-24,10031,50.83,205,2021,2226
2229,2021-07-31,10031,98.27,212,2021,2233
2230,2021-08-07,10031,103.35,219,2021,2240
2231,2021-08-14,10031,118.6,226,2021,2247
2232,2021-08-21,10031,115.21,233,2021,2254
2233,2021-08-28,10031,150.79,240,2021,2261
2234,2021-09-04,10031,101.65,247,2021,2268
2235,2021-09-11,10031,111.82,254,2021,2275
2236,2021-09-18,10031,113.51,261,2021,2282
2237,2021-09-25,10031,76.24,268,2021,2289
2238,2021-10-02,10031,83.02,275,2021,2296
2239,2021-10-09,10031,72.85,282,2021,2303
2240,2021-10-16,10031,60.99,289,2021,2310
2241,2021-10-23,10031,69.46,296,2021,2317
2242,2021-10-30,10031,45.74,303,2021,2324
2243,2021-11-06,10031,72.85,310,2021,2331
2244,2020-08-08,10032,33.31,221,2020,2241
2245,2020-08-15,10032,26.96,228,2020,2248
2246,2020-08-22,10032,22.2,235,2020,2255
2247,2020-08-29,10032,30.13,242,2020,2262
2248,2020-09-05,10032,23.79,249,2020,2269
2249,2020-09-12,10032,23.79,256,2020,2276
2250,2020-09-19,10032,17.45,263,2020,2283
2251,2020-09-26,10032,20.62,270,2020,2290
2252,2020-10-03,10032,60.27,277,2020,2297
2253,2020-10-10,10032,20.62,284,2020,2304
2254,2020-10-17,10032,44.41,291,2020,2311
2255,2020-10-24,10032,60.27,298,2020,2318
2256,2020-10-31,10032,42.82,305,2020,2325
2257,2020-11-07,10032,122.12,312,2020,2332
2258,2020-11-14,10032,196.67,319,2020,2339
2259,2020-11-21,10032,212.53,326,2020,2346
2260,2020-11-28,10032,203.01,333,2020,2353
2261,2020-12-05,10032,301.34,340,2020,2360
2262,2020-12-12,10032,299.76,347,2020,2367
2263,2020-12-19,10032,253.76,354,2020,2374
2264,2020-12-26,10032,279.14,361,2020,2381
2265,2021-01-02,10032,361.61,2,2021,2023
2266,2021-01-09,10032,463.12,9,2021,2030
2267,2021-01-16,10032,442.5,16,2021,2037
2268,2021-01-23,10032,421.88,23,2021,2044
2269,2021-01-30,10032,398.09,30,2021,2051
2270,2021-02-06,10032,315.62,37,2021,2058
2271,2021-02-13,10032,318.79,44,2021,2065
2272,2021-02-20,10032,344.17,51,2021,2072
2273,2021-02-27,10032,339.41,58,2021,2079
2274,2021-03-06,10032,325.13,65,2021,2086
2275,2021-03-13,10032,320.37,72,2021,2093
2276,2021-03-20,10032,206.18,79,2021,2100
2277,2021-03-27,10032,220.46,86,2021,2107
2278,2021-04-03,10032,212.53,93,2021,2114
2279,2021-04-10,10032,147.5,100,2021,2121
2280,2021-04-17,10032,157.02,107,2021,2128
2281,2021-04-24,10032,101.5,114,2021,2135
2282,2021-05-01,10032,72.96,121,2021,2142
2283,2021-05-08,10032,33.31,128,2021,2149
2284,2021-05-15,10032,38.06,135,2021,2156
2285,2021-05-22,10032,42.82,142,2021,2163
2286,2021-05-29,10032,25.38,149,2021,2170
2287,2021-06-05,10032,20.62,156,2021,2177
2288,2021-06-12,10032,23.79,163,2021,2184
2289,2021-06-19,10032,12.69,170,2021,2191
2290,2021-06-26,10032,28.55,177,2021,2198
2291,2021-07-03,10032,14.27,184,2021,2205
2292,2021-07-10,10032,55.51,191,2021,2212
2293,2021-07-17,10032,45.99,198,2021,2219
2294,2021-07-24,10032,76.13,205,2021,2226
2295,2021-07-31,10032,76.13,212,2021,2233
2296,2021-08-07,10032,98.33,219,2021,2240
2297,2021-08-14,10032,87.23,226,2021,2247
2298,2021-08-21,10032,112.61,233,2021,2254
2299,2021-08-28,10032,109.44,240,2021,2261
2300,2021-09-04,10032,95.16,247,2021,2268
2301,2021-09-11,10032,96.75,254,2021,2275
2302,2021-09-18,10032,95.16,261,2021,2282
2303,2021-09-25,10032,95.16,268,2021,2289
2304,2021-10-02,10032,84.06,275,2021,2296
2305,2021-10-09,10032,95.16,282,2021,2303
2306,2021-10-16,10032,57.1,289,2021,2310
2307,2021-10-23,10032,42.82,296,2021,2317
2308,2021-10-30,10032,30.13,303,2021,2324
2309,2021-11-06,10032,65.03,310,2021,2331
2310,2020-08-08,10033,23.92,221,2020,2241
2311,2020-08-15,10033,30.76,228,2020,2248
2312,2020-08-22,10033,30.76,235,2020,2255
2313,2020-08-29,10033,20.51,242,2020,2262
2314,2020-09-05,10033,23.92,249,2020,2269
2315,2020-09-12,10033,11.96,256,2020,2276
2316,2020-09-19,10033,37.6,263,2020,2283
2317,2020-09-26,10033,35.89,270,2020,2290
2318,2020-10-03,10033,46.14,277,2020,2297
2319,2020-10-10,10033,56.39,284,2020,2304
2320,2020-10-17,10033,54.68,291,2020,2311
2321,2020-10-24,10033,58.1,298,2020,2318
2322,2020-10-31,10033,54.68,305,2020,2325
2323,2020-11-07,10033,112.79,312,2020,2332
2324,2020-11-14,10033,189.69,319,2020,2339
2325,2020-11-21,10033,227.28,326,2020,2346
2326,2020-11-28,10033,247.79,333,2020,2353
2327,2020-12-05,10033,271.71,340,2020,2360
2328,2020-12-12,10033,333.23,347,2020,2367
2329,2020-12-19,10033,345.19,354,2020,2374
2330,2020-12-26,10033,314.43,361,2020,2381
2331,2021-01-02,10033,401.59,2,2021,2023
2332,2021-01-09,10033,483.61,9,2021,2030
2333,2021-01-16,10033,434.06,16,2021,2037
2334,2021-01-23,10033,405.0,23,2021,2044
2335,2021-01-30,10033,423.8,30,2021,2051
2336,2021-02-06,10033,316.14,37,2021,2058
2337,2021-02-13,10033,343.49,44,2021,2065
2338,2021-02-20,10033,307.6,51,2021,2072
2339,2021-02-27,10033,328.11,58,2021,2079
2340,2021-03-06,10033,281.97,65,2021,2086
2341,2021-03-13,10033,345.19,72,2021,2093
2342,2021-03-20,10033,276.84,79,2021,2100
2343,2021-03-27,10033,246.08,86,2021,2107
2344,2021-04-03,10033,187.98,93,2021,2114
2345,2021-04-10,10033,199.94,100,2021,2121
2346,2021-04-17,10033,138.42,107,2021,2128
2347,2021-04-24,10033,71.77,114,2021,2135
2348,2021-05-01,10033,61.52,121,2021,2142
2349,2021-05-08,10033,42.72,128,2021,2149
2350,2021-05-15,10033,27.34,135,2021,2156
2351,2021-05-22,10033,29.05,142,2021,2163
2352,2021-05-29,10033,18.8,149,2021,2170
2353,2021-06-05,10033,17.09,156,2021,2177
2354,2021-06-12,10033,22.22,163,2021,2184
2355,2021-06-19,10033,11.96,170,2021,2191
2356,2021-06-26,10033,13.67,177,2021,2198
2357,2021-07-03,10033,10.25,184,2021,2205
2358,2021-07-10,10033,11.96,191,2021,2212
2359,2021-07-17,10033,23.92,198,2021,2219
2360,2021-07-24,10033,30.76,205,2021,2226
2361,2021-07-31,10033,59.81,212,2021,2233
2362,2021-08-07,10033,73.48,219,2021,2240
2363,2021-08-14,10033,83.74,226,2021,2247
2364,2021-08-21,10033,107.66,233,2021,2254
2365,2021-08-28,10033,126.46,240,2021,2261
2366,2021-09-04,10033,90.57,247,2021,2268
2367,2021-09-11,10033,82.03,254,2021,2275
2368,2021-09-18,10033,100.82,261,2021,2282
2369,2021-09-25,10033,87.15,268,2021,2289
2370,2021-10-02,10033,70.06,275,2021,2296
2371,2021-10-09,10033,68.36,282,2021,2303
2372,2021-10-16,10033,83.74,289,2021,2310
2373,2021-10-23,10033,42.72,296,2021,2317
2374,2021-10-30,10033,56.39,303,2021,2324
2375,2021-11-06,10033,44.43,310,2021,2331
2376,2020-08-08,10034,37.88,221,2020,2241
2377,2020-08-15,10034,23.67,228,2020,2248
2378,2020-08-22,10034,35.51,235,2020,2255
2379,2020-08-29,10034,28.41,242,2020,2262
2380,2020-09-05,10034,18.94,249,2020,2269
2381,2020-09-12,10034,14.2,256,2020,2276
2382,2020-09-19,10034,11.84,263,2020,2283
2383,2020-09-26,10034,21.31,270,2020,2290
2384,2020-10-03,10034,14.2,277,2020,2297
2385,2020-10-10,10034,52.08,284,2020,2304
2386,2020-10-17,10034,42.61,291,2020,2311
2387,2020-10-24,10034,63.92,298,2020,2318
2388,2020-10-31,10034,89.96,305,2020,2325
2389,2020-11-07,10034,61.55,312,2020,2332
2390,2020-11-14,10034,153.88,319,2020,2339
2391,2020-11-21,10034,172.81,326,2020,2346
2392,2020-11-28,10034,220.16,333,2020,2353
2393,2020-12-05,10034,281.71,340,2020,2360
2394,2020-12-12,10034,288.81,347,2020,2367
2395,2020-12-19,10034,303.02,354,2020,2374
2396,2020-12-26,10034,340.89,361,2020,2381
2397,2021-01-02,10034,421.38,2,2021,2023
2398,2021-01-09,10034,535.01,9,2021,2030
2399,2021-01-16,10034,549.22,16,2021,2037
2400,2021-01-23,10034,414.28,23,2021,2044
2401,2021-01-30,10034,445.06,30,2021,2051
2402,2021-02-06,10034,400.08,37,2021,2058
2403,2021-02-13,10034,336.16,44,2021,2065
2404,2021-02-20,10034,324.32,51,2021,2072
2405,2021-02-27,10034,371.67,58,2021,2079
2406,2021-03-06,10034,293.55,65,2021,2086
2407,2021-03-13,10034,293.55,72,2021,2093
2408,2021-03-20,10034,303.02,79,2021,2100
2409,2021-03-27,10034,286.45,86,2021,2107
2410,2021-04-03,10034,272.24,93,2021,2114
2411,2021-04-10,10034,175.18,100,2021,2121
2412,2021-04-17,10034,127.84,107,2021,2128
2413,2021-04-24,10034,87.59,114,2021,2135
2414,2021-05-01,10034,104.16,121,2021,2142
2415,2021-05-08,10034,78.12,128,2021,2149
2416,2021-05-15,10034,49.71,135,2021,2156
2417,2021-05-22,10034,33.14,142,2021,2163
2418,2021-05-29,10034,16.57,149,2021,2170
2419,2021-06-05,10034,23.67,156,2021,2177
2420,2021-06-12,10034,4.73,163,2021,2184
2421,2021-06-19,10034,11.84,170,2021,2191
2422,2021-06-26,10034,2.37,177,2021,2198
2423,2021-07-03,10034,18.94,184,2021,2205
2424,2021-07-10,10034,30.78,191,2021,2212
2425,2021-07-17,10034,37.88,198,2021,2219
2426,2021-07-24,10034,56.82,205,2021,2226
2427,2021-07-31,10034,71.02,212,2021,2233
2428,2021-08-07,10034,151.51,219,2021,2240
2429,2021-08-14,10034,101.79,226,2021,2247
2430,2021-08-21,10034,73.39,233,2021,2254
2431,2021-08-28,10034,127.84,240,2021,2261
2432,2021-09-04,10034,120.73,247,2021,2268
2433,2021-09-11,10034,97.06,254,2021,2275
2434,2021-09-18,10034,82.86,261,2021,2282
2435,2021-09-25,10034,73.39,268,2021,2289
2436,2021-10-02,10034,63.92,275,2021,2296
2437,2021-10-09,10034,78.12,282,2021,2303
2438,2021-10-16,10034,40.24,289,2021,2310
2439,2021-10-23,10034,33.14,296,2021,2317
2440,2021-10-30,10034,37.88,303,2021,2324
2441,2021-11-06,10034,26.04,310,2021,2331
2442,2020-08-08,10035,14.19,221,2020,2241
2443,2020-08-15,10035,14.19,228,2020,2248
2444,2020-08-22,10035,28.38,235,2020,2255
2445,2020-08-29,10035,14.19,242,2020,2262
2446,2020-09-05,10035,11.35,249,2020,2269
2447,2020-09-12,10035,22.7,256,2020,2276
2448,2020-09-19,10035,8.51,263,2020,2283
2449,2020-09-26,10035,5.68,270,2020,2290
2450,2020-10-03,10035,45.4,277,2020,2297
2451,2020-10-10,10035,28.38,284,2020,2304
2452,2020-10-17,10035,62.43,291,2020,2311
2453,2020-10-24,10035,34.05,298,2020,2318
2454,2020-10-31,10035,36.89,305,2020,2325
2455,2020-11-07,10035,62.43,312,2020,2332
2456,2020-11-14,10035,139.05,319,2020,2339
2457,2020-11-21,10035,130.53,326,2020,2346
2458,2020-11-28,10035,119.18,333,2020,2353
2459,2020-12-05,10035,232.69,340,2020,2360
2460,2020-12-12,10035,263.9,347,2020,2367
2461,2020-12-19,10035,263.9,354,2020,2374
2462,2020-12-26,10035,269.58,361,2020,2381
2463,2021-01-02,10035,303.63,2,2021,2023
2464,2021-01-09,10035,354.71,9,2021,2030
2465,2021-01-16,10035,377.41,16,2021,2037
2466,2021-01-23,10035,445.52,23,2021,2044
2467,2021-01-30,10035,349.03,30,2021,2051
2468,2021-02-06,10035,326.33,37,2021,2058
2469,2021-02-13,10035,391.6,44,2021,2065
2470,2021-02-20,10035,289.44,51,2021,2072
2471,2021-02-27,10035,380.25,58,2021,2079
2472,2021-03-06,10035,366.06,65,2021,2086
2473,2021-03-13,10035,343.36,72,2021,2093
2474,2021-03-20,10035,272.42,79,2021,2100
2475,2021-03-27,10035,306.47,86,2021,2107
2476,2021-04-03,10035,297.96,93,2021,2114
2477,2021-04-10,10035,255.39,100,2021,2121
2478,2021-04-17,10035,221.34,107,2021,2128
2479,2021-04-24,10035,153.23,114,2021,2135
2480,2021-05-01,10035,107.83,121,2021,2142
2481,2021-05-08,10035,42.57,128,2021,2149
2482,2021-05-15,10035,42.57,135,2021,2156
2483,2021-05-22,10035,31.21,142,2021,2163
2484,2021-05-29,10035,45.4,149,2021,2170
2485,2021-06-05,10035,14.19,156,2021,2177
2486,2021-06-12,10035,14.19,163,2021,2184
2487,2021-06-19,10035,17.03,170,2021,2191
2488,2021-06-26,10035,11.35,177,2021,2198
2489,2021-07-03,10035,19.86,184,2021,2205
2490,2021-07-10,10035,28.38,191,2021,2212
2491,2021-07-17,10035,65.27,198,2021,2219
2492,2021-07-24,10035,90.81,205,2021,2226
2493,2021-07-31,10035,124.86,212,2021,2233
2494,2021-08-07,10035,107.83,219,2021,2240
2495,2021-08-14,10035,175.94,226,2021,2247
2496,2021-08-21,10035,190.12,233,2021,2254
2497,2021-08-28,10035,133.37,240,2021,2261
2498,2021-09-04,10035,147.56,247,2021,2268
2499,2021-09-11,10035,113.51,254,2021,2275
2500,2021-09-18,10035,124.86,261,2021,2282
2501,2021-09-25,10035,158.91,268,2021,2289
2502,2021-10-02,10035,104.99,275,2021,2296
2503,2021-10-09,10035,127.7,282,2021,2303
2504,2021-10-16,10035,70.94,289,2021,2310
2505,2021-10-23,10035,68.1,296,2021,2317
2506,2021-10-30,10035,79.46,303,2021,2324
2507,2021-11-06,10035,42.57,310,2021,2331
2508,2020-08-08,10036,11.01,221,2020,2241
2509,2020-08-15,10036,22.02,228,2020,2248
2510,2020-08-22,10036,22.02,235,2020,2255
2511,2020-08-29,10036,14.68,242,2020,2262
2512,2020-09-05,10036,14.68,249,2020,2269
2513,2020-09-12,10036,25.7,256,2020,2276
2514,2020-09-19,10036,36.71,263,2020,2283
2515,2020-09-26,10036,62.4,270,2020,2290
2516,2020-10-03,10036,22.02,277,2020,2297
2517,2020-10-10,10036,33.04,284,2020,2304
2518,2020-10-17,10036,69.74,291,2020,2311
2519,2020-10-24,10036,47.72,298,2020,2318
2520,2020-10-31,10036,55.06,305,2020,2325
2521,2020-11-07,10036,128.48,312,2020,2332
2522,2020-11-14,10036,198.22,319,2020,2339
2523,2020-11-21,10036,198.22,326,2020,2346
2524,2020-11-28,10036,209.23,333,2020,2353
2525,2020-12-05,10036,334.04,340,2020,2360
2526,2020-12-12,10036,245.94,347,2020,2367
2527,2020-12-19,10036,253.28,354,2020,2374
2528,2020-12-26,10036,216.58,361,2020,2381
2529,2021-01-02,10036,234.93,2,2021,2023
2530,2021-01-09,10036,392.77,9,2021,2030
2531,2021-01-16,10036,480.87,16,2021,2037
2532,2021-01-23,10036,425.81,23,2021,2044
2533,2021-01-30,10036,422.14,30,2021,2051
2534,2021-02-06,10036,278.98,37,2021,2058
2535,2021-02-13,10036,190.88,44,2021,2065
2536,2021-02-20,10036,201.89,51,2021,2072
2537,2021-02-27,10036,260.63,58,2021,2079
2538,2021-03-06,10036,216.58,65,2021,2086
2539,2021-03-13,10036,282.65,72,2021,2093
2540,2021-03-20,10036,253.28,79,2021,2100
2541,2021-03-27,10036,319.36,86,2021,2107
2542,2021-04-03,10036,304.67,93,2021,2114
2543,2021-04-10,10036,242.27,100,2021,2121
2544,2021-04-17,10036,146.83,107,2021,2128
2545,2021-04-24,10036,121.14,114,2021,2135
2546,2021-05-01,10036,77.09,121,2021,2142
2547,2021-05-08,10036,55.06,128,2021,2149
2548,2021-05-15,10036,36.71,135,2021,2156
2549,2021-05-22,10036,25.7,142,2021,2163
2550,2021-05-29,10036,29.37,149,2021,2170
2551,2021-06-05,10036,25.7,156,2021,2177
2552,2021-06-12,10036,40.38,163,2021,2184
2553,2021-06-19,10036,91.77,170,2021,2191
2554,2021-06-26,10036,44.05,177,2021,2198
2555,2021-07-03,10036,47.72,184,2021,2205
2556,2021-07-10,10036,88.1,191,2021,2212
2557,2021-07-17,10036,165.19,198,2021,2219
2558,2021-07-24,10036,234.93,205,2021,2226
2559,2021-07-31,10036,231.26,212,2021,2233
2560,2021-08-07,10036,249.61,219,2021,2240
2561,2021-08-14,10036,249.61,226,2021,2247
2562,2021-08-21,10036,249.61,233,2021,2254
2563,2021-08-28,10036,220.25,240,2021,2261
2564,2021-09-04,10036,238.6,247,2021,2268
2565,2021-09-11,10036,216.58,254,2021,2275
2566,2021-09-18,10036,245.94,261,2021,2282
2567,2021-09-25,10036,253.28,268,2021,2289
2568,2021-10-02,10036,216.58,275,2021,2296
2569,2021-10-09,10036,165.19,282,2021,2303
2570,2021-10-16,10036,117.47,289,2021,2310
2571,2021-10-23,10036,128.48,296,2021,2317
2572,2021-10-30,10036,135.82,303,2021,2324
2573,2021-11-06,10036,102.78,310,2021,2331
2574,2020-08-08,10037,14.43,221,2020,2241
2575,2020-08-15,10037,28.86,228,2020,2248
2576,2020-08-22,10037,38.47,235,2020,2255
2577,2020-08-29,10037,24.05,242,2020,2262
2578,2020-09-05,10037,38.47,249,2020,2269
2579,2020-09-12,10037,19.24,256,2020,2276
2580,2020-09-19,10037,14.43,263,2020,2283
2581,2020-09-26,10037,14.43,270,2020,2290
2582,2020-10-03,10037,19.24,277,2020,2297
2583,2020-10-10,10037,24.05,284,2020,2304
2584,2020-10-17,10037,28.86,291,2020,2311
2585,2020-10-24,10037,14.43,298,2020,2318
2586,2020-10-31,10037,67.33,305,2020,2325
2587,2020-11-07,10037,48.09,312,2020,2332
2588,2020-11-14,10037,67.33,319,2020,2339
2589,2020-11-21,10037,86.57,326,2020,2346
2590,2020-11-28,10037,81.76,333,2020,2353
2591,2020-12-05,10037,206.8,340,2020,2360
2592,2020-12-12,10037,250.08,347,2020,2367
2593,2020-12-19,10037,187.56,354,2020,2374
2594,2020-12-26,10037,206.8,361,2020,2381
2595,2021-01-02,10037,302.98,2,2021,2023
2596,2021-01-09,10037,428.02,9,2021,2030
2597,2021-01-16,10037,322.22,16,2021,2037
2598,2021-01-23,10037,322.22,23,2021,2044
2599,2021-01-30,10037,264.51,30,2021,2051
2600,2021-02-06,10037,240.46,37,2021,2058
2601,2021-02-13,10037,288.55,44,2021,2065
2602,2021-02-20,10037,201.99,51,2021,2072
2603,2021-02-27,10037,226.03,58,2021,2079
2604,2021-03-06,10037,163.51,65,2021,2086
2605,2021-03-13,10037,259.7,72,2021,2093
2606,2021-03-20,10037,293.36,79,2021,2100
2607,2021-03-27,10037,360.69,86,2021,2107
2608,2021-04-03,10037,250.08,93,2021,2114
2609,2021-04-10,10037,317.41,100,2021,2121
2610,2021-04-17,10037,230.84,107,2021,2128
2611,2021-04-24,10037,221.22,114,2021,2135
2612,2021-05-01,10037,86.57,121,2021,2142
2613,2021-05-08,10037,81.76,128,2021,2149
2614,2021-05-15,10037,57.71,135,2021,2156
2615,2021-05-22,10037,28.86,142,2021,2163
2616,2021-05-29,10037,24.05,149,2021,2170
2617,2021-06-05,10037,4.81,156,2021,2177
2618,2021-06-12,10037,33.66,163,2021,2184
2619,2021-06-19,10037,9.62,170,2021,2191
2620,2021-06-26,10037,4.81,177,2021,2198
2621,2021-07-03,10037,28.86,184,2021,2205
2622,2021-07-10,10037,139.47,191,2021,2212
2623,2021-07-17,10037,144.28,198,2021,2219
2624,2021-07-24,10037,100.99,205,2021,2226
2625,2021-07-31,10037,216.42,212,2021,2233
2626,2021-08-07,10037,312.6,219,2021,2240
2627,2021-08-14,10037,254.89,226,2021,2247
2628,2021-08-21,10037,250.08,233,2021,2254
2629,2021-08-28,10037,182.75,240,2021,2261
2630,2021-09-04,10037,211.61,247,2021,2268
2631,2021-09-11,10037,149.09,254,2021,2275
2632,2021-09-18,10037,177.94,261,2021,2282
2633,2021-09-25,10037,96.18,268,2021,2289
2634,2021-10-02,10037,96.18,275,2021,2296
2635,2021-10-09,10037,48.09,282,2021,2303
2636,2021-10-16,10037,52.9,289,2021,2310
2637,2021-10-23,10037,72.14,296,2021,2317
2638,2021-10-30,10037,91.38,303,2021,2324
2639,2021-11-06,10037,43.28,310,2021,2331
2640,2020-08-08,10038,13.12,221,2020,2241
2641,2020-08-15,10038,13.12,228,2020,2248
2642,2020-08-22,10038,26.24,235,2020,2255
2643,2020-08-29,10038,56.86,242,2020,2262
2644,2020-09-05,10038,34.99,249,2020,2269
2645,2020-09-12,10038,34.99,256,2020,2276
2646,2020-09-19,10038,43.74,263,2020,2283
2647,2020-09-26,10038,56.86,270,2020,2290
2648,2020-10-03,10038,30.62,277,2020,2297
2649,2020-10-10,10038,56.86,284,2020,2304
2650,2020-10-17,10038,39.36,291,2020,2311
2651,2020-10-24,10038,61.23,298,2020,2318
2652,2020-10-31,10038,56.86,305,2020,2325
2653,2020-11-07,10038,122.46,312,2020,2332
2654,2020-11-14,10038,139.95,319,2020,2339
2655,2020-11-21,10038,231.8,326,2020,2346
2656,2020-11-28,10038,201.18,333,2020,2353
2657,2020-12-05,10038,166.2,340,2020,2360
2658,2020-12-12,10038,223.05,347,2020,2367
2659,2020-12-19,10038,231.8,354,2020,2374
2660,2020-12-26,10038,218.68,361,2020,2381
2661,2021-01-02,10038,275.54,2,2021,2023
2662,2021-01-09,10038,275.54,9,2021,2030
2663,2021-01-16,10038,432.98,16,2021,2037
2664,2021-01-23,10038,376.13,23,2021,2044
2665,2021-01-30,10038,424.24,30,2021,2051
2666,2021-02-06,10038,253.67,37,2021,2058
2667,2021-02-13,10038,205.56,44,2021,2065
2668,2021-02-20,10038,236.17,51,2021,2072
2669,2021-02-27,10038,244.92,58,2021,2079
2670,2021-03-06,10038,223.05,65,2021,2086
2671,2021-03-13,10038,218.68,72,2021,2093
2672,2021-03-20,10038,284.28,79,2021,2100
2673,2021-03-27,10038,319.27,86,2021,2107
2674,2021-04-03,10038,266.79,93,2021,2114
2675,2021-04-10,10038,179.32,100,2021,2121
2676,2021-04-17,10038,166.2,107,2021,2128
2677,2021-04-24,10038,109.34,114,2021,2135
2678,2021-05-01,10038,96.22,121,2021,2142
2679,2021-05-08,10038,83.1,128,2021,2149
2680,2021-05-15,10038,83.1,135,2021,2156
2681,2021-05-22,10038,26.24,142,2021,2163
2682,2021-05-29,10038,13.12,149,2021,2170
2683,2021-06-05,10038,17.49,156,2021,2177
2684,2021-06-12,10038,21.87,163,2021,2184
2685,2021-06-19,10038,13.12,170,2021,2191
2686,2021-06-26,10038,13.12,177,2021,2198
2687,2021-07-03,10038,13.12,184,2021,2205
2688,2021-07-10,10038,30.62,191,2021,2212
2689,2021-07-17,10038,65.6,198,2021,2219
2690,2021-07-24,10038,78.72,205,2021,2226
2691,2021-07-31,10038,113.71,212,2021,2233
2692,2021-08-07,10038,153.08,219,2021,2240
2693,2021-08-14,10038,227.43,226,2021,2247
2694,2021-08-21,10038,144.33,233,2021,2254
2695,2021-08-28,10038,109.34,240,2021,2261
2696,2021-09-04,10038,183.69,247,2021,2268
2697,2021-09-11,10038,157.45,254,2021,2275
2698,2021-09-18,10038,192.44,261,2021,2282
2699,2021-09-25,10038,139.95,268,2021,2289
2700,2021-10-02,10038,122.46,275,2021,2296
2701,2021-10-09,10038,61.23,282,2021,2303
2702,2021-10-16,10038,69.98,289,2021,2310
2703,2021-10-23,10038,65.6,296,2021,2317
2704,2021-10-30,10038,83.1,303,2021,2324
