,date,MODZCTA_Location,death_Rate,dayofyear,year,deathrate_by_modzcta_ID
2365,2020-08-01,11225,0.0,214,2020,2234
2366,2020-09-01,11225,,245,2020,2265
2367,2020-10-01,11225,,275,2020,2295
2368,2020-11-01,11225,,306,2020,2326
2369,2020-12-01,11225,,336,2020,2356
2370,2021-01-01,11225,17.4,1,2021,2022
2371,2021-02-01,11225,22.6,32,2021,2053
2372,2021-03-01,11225,10.4,60,2021,2081
2373,2021-04-01,11225,17.4,91,2021,2112
2374,2021-05-01,11225,,121,2021,2142
2375,2021-06-01,11225,,152,2021,2173
2376,2021-07-01,11225,,182,2021,2203
2377,2021-08-01,11225,,213,2021,2234
2378,2021-09-01,11225,,244,2021,2265
2379,2021-10-01,11225,0.0,274,2021,2295
2380,2020-03-01,11226,58.5,61,2020,2081
2381,2020-04-01,11226,279.4,92,2020,2112
2382,2020-05-01,11226,41.1,122,2020,2142
2383,2020-06-01,11226,10.3,153,2020,2173
2384,2020-07-01,11226,,183,2020,2203
2385,2020-08-01,11226,,214,2020,2234
2386,2020-09-01,11226,,245,2020,2265
2387,2020-10-01,11226,,275,2020,2295
2388,2020-11-01,11226,,306,2020,2326
2389,2020-12-01,11226,14.4,336,2020,2356
2390,2021-01-01,11226,27.7,1,2021,2022
2391,2021-02-01,11226,20.5,32,2021,2053
2392,2021-03-01,11226,11.3,60,2021,2081
2393,2021-04-01,11226,14.4,91,2021,2112
2394,2021-05-01,11226,5.1,121,2021,2142
2395,2021-06-01,11226,,152,2021,2173
2396,2021-07-01,11226,,182,2021,2203
2397,2021-08-01,11226,,213,2021,2234
2398,2021-09-01,11226,7.2,244,2021,2265
2399,2021-10-01,11226,6.2,274,2021,2295
2400,2020-03-01,11228,24.5,61,2020,2081
2401,2020-04-01,11228,184.5,92,2020,2112
2402,2020-05-01,11228,26.7,122,2020,2142
2403,2020-06-01,11228,13.3,153,2020,2173
2404,2020-07-01,11228,,183,2020,2203
2405,2020-08-01,11228,0.0,214,2020,2234
2406,2020-09-01,11228,,245,2020,2265
2407,2020-10-01,11228,,275,2020,2295
2408,2020-11-01,11228,,306,2020,2326
2409,2020-12-01,11228,,336,2020,2356
2410,2021-01-01,11228,28.9,1,2021,2022
2411,2021-02-01,11228,20.0,32,2021,2053
2412,2021-03-01,11228,20.0,60,2021,2081
2413,2021-04-01,11228,22.2,91,2021,2112
2414,2021-05-01,11228,13.3,121,2021,2142
2415,2021-06-01,11228,,152,2021,2173
2416,2021-07-01,11228,0.0,182,2021,2203
2417,2021-08-01,11228,,213,2021,2234
2418,2021-09-01,11228,0.0,244,2021,2265
2419,2021-10-01,11228,,274,2021,2295
2420,2020-03-01,11229,29.9,61,2020,2081
2421,2020-04-01,11229,155.6,92,2020,2112
2422,2020-05-01,11229,35.9,122,2020,2142
2423,2020-06-01,11229,14.4,153,2020,2173
2424,2020-07-01,11229,,183,2020,2203
2425,2020-08-01,11229,,214,2020,2234
2426,2020-09-01,11229,,245,2020,2265
2427,2020-10-01,11229,6.0,275,2020,2295
2428,2020-11-01,11229,,306,2020,2326
2429,2020-12-01,11229,14.4,336,2020,2356
2430,2021-01-01,11229,41.9,1,2021,2022
2431,2021-02-01,11229,41.9,32,2021,2053
2432,2021-03-01,11229,35.9,60,2021,2081
2433,2021-04-01,11229,20.4,91,2021,2112
2434,2021-05-01,11229,6.0,121,2021,2142
2435,2021-06-01,11229,0.0,152,2021,2173
2436,2021-07-01,11229,,182,2021,2203
2437,2021-08-01,11229,,213,2021,2234
2438,2021-09-01,11229,,244,2021,2265
2439,2021-10-01,11229,,274,2021,2295
2440,2020-03-01,11230,34.9,61,2020,2081
2441,2020-04-01,11230,265.5,92,2020,2112
2442,2020-05-01,11230,38.2,122,2020,2142
2443,2020-06-01,11230,,153,2020,2173
2444,2020-07-01,11230,7.9,183,2020,2203
2445,2020-08-01,11230,,214,2020,2234
2446,2020-09-01,11230,,245,2020,2265
2447,2020-10-01,11230,7.9,275,2020,2295
2448,2020-11-01,11230,10.1,306,2020,2326
2449,2020-12-01,11230,16.9,336,2020,2356
2450,2021-01-01,11230,43.9,1,2021,2022
2451,2021-02-01,11230,43.9,32,2021,2053
2452,2021-03-01,11230,31.5,60,2021,2081
2453,2021-04-01,11230,14.6,91,2021,2112
2454,2021-05-01,11230,9.0,121,2021,2142
2455,2021-06-01,11230,,152,2021,2173
2456,2021-07-01,11230,0.0,182,2021,2203
2457,2021-08-01,11230,,213,2021,2234
2458,2021-09-01,11230,5.6,244,2021,2265
2459,2021-10-01,11230,,274,2021,2295
2460,2020-03-01,11231,18.7,61,2020,2081
2461,2020-04-01,11231,93.6,92,2020,2112
2462,2020-05-01,11231,13.4,122,2020,2142
2463,2020-06-01,11231,,153,2020,2173
2464,2020-07-01,11231,,183,2020,2203
2465,2020-08-01,11231,0.0,214,2020,2234
2466,2020-09-01,11231,0.0,245,2020,2265
2467,2020-10-01,11231,0.0,275,2020,2295
2468,2020-11-01,11231,,306,2020,2326
2469,2020-12-01,11231,,336,2020,2356
2470,2021-01-01,11231,,1,2021,2022
2471,2021-02-01,11231,,32,2021,2053
2472,2021-03-01,11231,,60,2021,2081
2473,2021-04-01,11231,13.4,91,2021,2112
2474,2021-05-01,11231,0.0,121,2021,2142
2475,2021-06-01,11231,,152,2021,2173
2476,2021-07-01,11231,,182,2021,2203
2477,2021-08-01,11231,0.0,213,2021,2234
2478,2021-09-01,11231,0.0,244,2021,2265
2479,2021-10-01,11231,0.0,274,2021,2295
2480,2020-03-01,11232,,61,2020,2081
2481,2020-04-01,11232,110.8,92,2020,2112
2482,2020-05-01,11232,44.3,122,2020,2142
2483,2020-06-01,11232,,153,2020,2173
2484,2020-07-01,11232,0.0,183,2020,2203
2485,2020-08-01,11232,0.0,214,2020,2234
2486,2020-09-01,11232,0.0,245,2020,2265
2487,2020-10-01,11232,,275,2020,2295
2488,2020-11-01,11232,0.0,306,2020,2326
2489,2020-12-01,11232,,336,2020,2356
2490,2021-01-01,11232,18.5,1,2021,2022
2491,2021-02-01,11232,,32,2021,2053
2492,2021-03-01,11232,29.5,60,2021,2081
2493,2021-04-01,11232,,91,2021,2112
2494,2021-05-01,11232,0.0,121,2021,2142
2495,2021-06-01,11232,0.0,152,2021,2173
2496,2021-07-01,11232,0.0,182,2021,2203
2497,2021-08-01,11232,0.0,213,2021,2234
2498,2021-09-01,11232,,244,2021,2265
2499,2021-10-01,11232,,274,2021,2295
2500,2020-03-01,11233,39.0,61,2020,2081
2501,2020-04-01,11233,187.0,92,2020,2112
2502,2020-05-01,11233,33.6,122,2020,2142
2503,2020-06-01,11233,10.8,153,2020,2173
2504,2020-07-01,11233,,183,2020,2203
2505,2020-08-01,11233,,214,2020,2234
2506,2020-09-01,11233,,245,2020,2265
2507,2020-10-01,11233,,275,2020,2295
2508,2020-11-01,11233,8.1,306,2020,2326
2509,2020-12-01,11233,17.5,336,2020,2356
2510,2021-01-01,11233,13.5,1,2021,2022
2511,2021-02-01,11233,20.2,32,2021,2053
2512,2021-03-01,11233,16.1,60,2021,2081
2513,2021-04-01,11233,14.8,91,2021,2112
2514,2021-05-01,11233,10.8,121,2021,2142
2515,2021-06-01,11233,,152,2021,2173
2516,2021-07-01,11233,,182,2021,2203
2517,2021-08-01,11233,6.7,213,2021,2234
2518,2021-09-01,11233,6.7,244,2021,2265
2519,2021-10-01,11233,,274,2021,2295
2520,2020-03-01,11234,37.2,61,2020,2081
2521,2020-04-01,11234,172.2,92,2020,2112
2522,2020-05-01,11234,29.8,122,2020,2142
2523,2020-06-01,11234,6.4,153,2020,2173
2524,2020-07-01,11234,,183,2020,2203
2525,2020-08-01,11234,0.0,214,2020,2234
2526,2020-09-01,11234,,245,2020,2265
2527,2020-10-01,11234,,275,2020,2295
2528,2020-11-01,11234,,306,2020,2326
2529,2020-12-01,11234,10.6,336,2020,2356
2530,2021-01-01,11234,28.7,1,2021,2022
2531,2021-02-01,11234,31.9,32,2021,2053
2532,2021-03-01,11234,20.2,60,2021,2081
2533,2021-04-01,11234,17.0,91,2021,2112
2534,2021-05-01,11234,9.6,121,2021,2142
2535,2021-06-01,11234,,152,2021,2173
2536,2021-07-01,11234,0.0,182,2021,2203
2537,2021-08-01,11234,,213,2021,2234
2538,2021-09-01,11234,8.5,244,2021,2265
2539,2021-10-01,11234,,274,2021,2295
2540,2020-03-01,11235,34.5,61,2020,2081
2541,2020-04-01,11235,319.7,92,2020,2112
2542,2020-05-01,11235,76.7,122,2020,2142
2543,2020-06-01,11235,11.5,153,2020,2173
2544,2020-07-01,11235,6.4,183,2020,2203
2545,2020-08-01,11235,,214,2020,2234
2546,2020-09-01,11235,,245,2020,2265
2547,2020-10-01,11235,,275,2020,2295
2548,2020-11-01,11235,12.8,306,2020,2326
2549,2020-12-01,11235,21.7,336,2020,2356
2550,2021-01-01,11235,84.4,1,2021,2022
2551,2021-02-01,11235,97.2,32,2021,2053
2552,2021-03-01,11235,49.9,60,2021,2081
2553,2021-04-01,11235,42.2,91,2021,2112
2554,2021-05-01,11235,17.9,121,2021,2142
2555,2021-06-01,11235,9.0,152,2021,2173
2556,2021-07-01,11235,,182,2021,2203
2557,2021-08-01,11235,11.5,213,2021,2234
2558,2021-09-01,11235,6.4,244,2021,2265
2559,2021-10-01,11235,7.7,274,2021,2295
2560,2020-03-01,11236,56.6,61,2020,2081
2561,2020-04-01,11236,264.6,92,2020,2112
2562,2020-05-01,11236,39.1,122,2020,2142
2563,2020-06-01,11236,10.3,153,2020,2173
2564,2020-07-01,11236,,183,2020,2203
2565,2020-08-01,11236,,214,2020,2234
2566,2020-09-01,11236,,245,2020,2265
2567,2020-10-01,11236,5.1,275,2020,2295
2568,2020-11-01,11236,,306,2020,2326
2569,2020-12-01,11236,10.3,336,2020,2356
2570,2021-01-01,11236,29.9,1,2021,2022
2571,2021-02-01,11236,18.5,32,2021,2053
2572,2021-03-01,11236,16.5,60,2021,2081
2573,2021-04-01,11236,17.5,91,2021,2112
2574,2021-05-01,11236,,121,2021,2142
2575,2021-06-01,11236,,152,2021,2173
2576,2021-07-01,11236,,182,2021,2203
2577,2021-08-01,11236,5.1,213,2021,2234
2578,2021-09-01,11236,,244,2021,2265
2579,2021-10-01,11236,5.1,274,2021,2295
2580,2020-03-01,11237,35.4,61,2020,2081
2581,2020-04-01,11237,195.8,92,2020,2112
2582,2020-05-01,11237,37.5,122,2020,2142
2583,2020-06-01,11237,,153,2020,2173
2584,2020-07-01,11237,0.0,183,2020,2203
2585,2020-08-01,11237,,214,2020,2234
2586,2020-09-01,11237,0.0,245,2020,2265
2587,2020-10-01,11237,0.0,275,2020,2295
2588,2020-11-01,11237,0.0,306,2020,2326
2589,2020-12-01,11237,,336,2020,2356
2590,2021-01-01,11237,16.7,1,2021,2022
2591,2021-02-01,11237,18.7,32,2021,2053
2592,2021-03-01,11237,10.4,60,2021,2081
2593,2021-04-01,11237,,91,2021,2112
2594,2021-05-01,11237,,121,2021,2142
2595,2021-06-01,11237,,152,2021,2173
2596,2021-07-01,11237,0.0,182,2021,2203
2597,2021-08-01,11237,,213,2021,2234
2598,2021-09-01,11237,,244,2021,2265
2599,2021-10-01,11237,,274,2021,2295
2600,2020-03-01,11238,14.9,61,2020,2081
2601,2020-04-01,11238,181.1,92,2020,2112
2602,2020-05-01,11238,39.2,122,2020,2142
2603,2020-06-01,11238,,153,2020,2173
2604,2020-07-01,11238,0.0,183,2020,2203
2605,2020-08-01,11238,,214,2020,2234
2606,2020-09-01,11238,0.0,245,2020,2265
2607,2020-10-01,11238,0.0,275,2020,2295
2608,2020-11-01,11238,,306,2020,2326
2609,2020-12-01,11238,,336,2020,2356
2610,2021-01-01,11238,16.8,1,2021,2022
2611,2021-02-01,11238,,32,2021,2053
2612,2021-03-01,11238,16.8,60,2021,2081
2613,2021-04-01,11238,,91,2021,2112
2614,2021-05-01,11238,9.3,121,2021,2142
2615,2021-06-01,11238,0.0,152,2021,2173
2616,2021-07-01,11238,,182,2021,2203
2617,2021-08-01,11238,,213,2021,2234
2618,2021-09-01,11238,11.2,244,2021,2265
2619,2021-10-01,11238,0.0,274,2021,2295
2620,2020-03-01,11239,84.5,61,2020,2081
2621,2020-04-01,11239,606.7,92,2020,2112
2622,2020-05-01,11239,92.1,122,2020,2142
2623,2020-06-01,11239,53.8,153,2020,2173
2624,2020-07-01,11239,,183,2020,2203
2625,2020-08-01,11239,0.0,214,2020,2234
2626,2020-09-01,11239,0.0,245,2020,2265
2627,2020-10-01,11239,,275,2020,2295
2628,2020-11-01,11239,46.1,306,2020,2326
2629,2020-12-01,11239,,336,2020,2356
2630,2021-01-01,11239,76.8,1,2021,2022
2631,2021-02-01,11239,46.1,32,2021,2053
2632,2021-03-01,11239,38.4,60,2021,2081
2633,2021-04-01,11239,38.4,91,2021,2112
2634,2021-05-01,11239,0.0,121,2021,2142
2635,2021-06-01,11239,0.0,152,2021,2173
2636,2021-07-01,11239,,182,2021,2203
2637,2021-08-01,11239,,213,2021,2234
2638,2021-09-01,11239,,244,2021,2265
2639,2021-10-01,11239,,274,2021,2295
2640,2020-03-01,11354,40.8,61,2020,2081
2641,2020-04-01,11354,424.7,92,2020,2112
2642,2020-05-01,11354,109.4,122,2020,2142
2643,2020-06-01,11354,29.7,153,2020,2173
2644,2020-07-01,11354,9.3,183,2020,2203
2645,2020-08-01,11354,,214,2020,2234
2646,2020-09-01,11354,,245,2020,2265
2647,2020-10-01,11354,,275,2020,2295
2648,2020-11-01,11354,11.1,306,2020,2326
2649,2020-12-01,11354,22.3,336,2020,2356
2650,2021-01-01,11354,55.6,1,2021,2022
2651,2021-02-01,11354,42.7,32,2021,2053
2652,2021-03-01,11354,51.9,60,2021,2081
2653,2021-04-01,11354,14.8,91,2021,2112
2654,2021-05-01,11354,,121,2021,2142
2655,2021-06-01,11354,,152,2021,2173
2656,2021-07-01,11354,,182,2021,2203
2657,2021-08-01,11354,,213,2021,2234
2658,2021-09-01,11354,,244,2021,2265
2659,2021-10-01,11354,,274,2021,2295
2660,2020-03-01,11355,17.8,61,2020,2081
2661,2020-04-01,11355,191.5,92,2020,2112
2662,2020-05-01,11355,38.0,122,2020,2142
2663,2020-06-01,11355,,153,2020,2173
2664,2020-07-01,11355,6.3,183,2020,2203
2665,2020-08-01,11355,,214,2020,2234
2666,2020-09-01,11355,,245,2020,2265
2667,2020-10-01,11355,,275,2020,2295
2668,2020-11-01,11355,,306,2020,2326
2669,2020-12-01,11355,16.5,336,2020,2356
2670,2021-01-01,11355,43.1,1,2021,2022
2671,2021-02-01,11355,55.8,32,2021,2053
2672,2021-03-01,11355,31.7,60,2021,2081
2673,2021-04-01,11355,43.1,91,2021,2112
2674,2021-05-01,11355,16.5,121,2021,2142
2675,2021-06-01,11355,,152,2021,2173
2676,2021-07-01,11355,,182,2021,2203
2677,2021-08-01,11355,,213,2021,2234
2678,2021-09-01,11355,10.1,244,2021,2265
2679,2021-10-01,11355,8.9,274,2021,2295
2680,2020-03-01,11356,,61,2020,2081
2681,2020-04-01,11356,162.2,92,2020,2112
2682,2020-05-01,11356,26.3,122,2020,2142
2683,2020-06-01,11356,0.0,153,2020,2173
2684,2020-07-01,11356,0.0,183,2020,2203
2685,2020-08-01,11356,0.0,214,2020,2234
2686,2020-09-01,11356,0.0,245,2020,2265
2687,2020-10-01,11356,0.0,275,2020,2295
2688,2020-11-01,11356,0.0,306,2020,2326
2689,2020-12-01,11356,,336,2020,2356
2690,2021-01-01,11356,21.9,1,2021,2022
2691,2021-02-01,11356,,32,2021,2053
2692,2021-03-01,11356,,60,2021,2081
2693,2021-04-01,11356,,91,2021,2112
2694,2021-05-01,11356,,121,2021,2142
2695,2021-06-01,11356,0.0,152,2021,2173
2696,2021-07-01,11356,0.0,182,2021,2203
2697,2021-08-01,11356,0.0,213,2021,2234
2698,2021-09-01,11356,,244,2021,2265
2699,2021-10-01,11356,,274,2021,2295
2700,2020-03-01,11357,,61,2020,2081
2701,2020-04-01,11357,222.1,92,2020,2112
2702,2020-05-01,11357,49.1,122,2020,2142
2703,2020-06-01,11357,20.7,153,2020,2173
2704,2020-07-01,11357,,183,2020,2203
2705,2020-08-01,11357,,214,2020,2234
2706,2020-09-01,11357,0.0,245,2020,2265
2707,2020-10-01,11357,0.0,275,2020,2295
2708,2020-11-01,11357,,306,2020,2326
2709,2020-12-01,11357,,336,2020,2356
2710,2021-01-01,11357,31.0,1,2021,2022
2711,2021-02-01,11357,15.5,32,2021,2053
2712,2021-03-01,11357,25.8,60,2021,2081
2713,2021-04-01,11357,18.1,91,2021,2112
2714,2021-05-01,11357,,121,2021,2142
2715,2021-06-01,11357,,152,2021,2173
2716,2021-07-01,11357,0.0,182,2021,2203
2717,2021-08-01,11357,,213,2021,2234
2718,2021-09-01,11357,,244,2021,2265
2719,2021-10-01,11357,12.9,274,2021,2295
2720,2020-03-01,11358,19.4,61,2020,2081
2721,2020-04-01,11358,99.9,92,2020,2112
2722,2020-05-01,11358,16.7,122,2020,2142
2723,2020-06-01,11358,,153,2020,2173
2724,2020-07-01,11358,,183,2020,2203
2725,2020-08-01,11358,0.0,214,2020,2234
2726,2020-09-01,11358,0.0,245,2020,2265
2727,2020-10-01,11358,0.0,275,2020,2295
2728,2020-11-01,11358,,306,2020,2326
2729,2020-12-01,11358,,336,2020,2356
2730,2021-01-01,11358,25.0,1,2021,2022
2731,2021-02-01,11358,30.5,32,2021,2053
2732,2021-03-01,11358,13.9,60,2021,2081
2733,2021-04-01,11358,,91,2021,2112
2734,2021-05-01,11358,,121,2021,2142
2735,2021-06-01,11358,0.0,152,2021,2173
2736,2021-07-01,11358,,182,2021,2203
2737,2021-08-01,11358,0.0,213,2021,2234
2738,2021-09-01,11358,,244,2021,2265
2739,2021-10-01,11358,0.0,274,2021,2295
2740,2020-03-01,11360,,61,2020,2081
2741,2020-04-01,11360,131.3,92,2020,2112
2742,2020-05-01,11360,31.5,122,2020,2142
2743,2020-06-01,11360,,153,2020,2173
2744,2020-07-01,11360,,183,2020,2203
2745,2020-08-01,11360,,214,2020,2234
2746,2020-09-01,11360,0.0,245,2020,2265
2747,2020-10-01,11360,0.0,275,2020,2295
2748,2020-11-01,11360,0.0,306,2020,2326
2749,2020-12-01,11360,,336,2020,2356
2750,2021-01-01,11360,63.0,1,2021,2022
2751,2021-02-01,11360,31.5,32,2021,2053
2752,2021-03-01,11360,47.3,60,2021,2081
2753,2021-04-01,11360,,91,2021,2112
2754,2021-05-01,11360,,121,2021,2142
2755,2021-06-01,11360,,152,2021,2173
2756,2021-07-01,11360,0.0,182,2021,2203
2757,2021-08-01,11360,0.0,213,2021,2234
2758,2021-09-01,11360,,244,2021,2265
2759,2021-10-01,11360,0.0,274,2021,2295
2760,2020-03-01,11361,,61,2020,2081
2761,2020-04-01,11361,197.2,92,2020,2112
2762,2020-05-01,11361,45.5,122,2020,2142
2763,2020-06-01,11361,,153,2020,2173
2764,2020-07-01,11361,,183,2020,2203
2765,2020-08-01,11361,,214,2020,2234
2766,2020-09-01,11361,,245,2020,2265
2767,2020-10-01,11361,,275,2020,2295
2768,2020-11-01,11361,0.0,306,2020,2326
2769,2020-12-01,11361,,336,2020,2356
2770,2021-01-01,11361,19.0,1,2021,2022
2771,2021-02-01,11361,,32,2021,2053
2772,2021-03-01,11361,26.5,60,2021,2081
2773,2021-04-01,11361,,91,2021,2112
2774,2021-05-01,11361,,121,2021,2142
2775,2021-06-01,11361,0.0,152,2021,2173
2776,2021-07-01,11361,0.0,182,2021,2203
2777,2021-08-01,11361,0.0,213,2021,2234
2778,2021-09-01,11361,,244,2021,2265
2779,2021-10-01,11361,,274,2021,2295
2780,2020-03-01,11362,,61,2020,2081
2781,2020-04-01,11362,165.7,92,2020,2112
2782,2020-05-01,11362,27.6,122,2020,2142
2783,2020-06-01,11362,27.6,153,2020,2173
2784,2020-07-01,11362,,183,2020,2203
2785,2020-08-01,11362,,214,2020,2234
2786,2020-09-01,11362,0.0,245,2020,2265
2787,2020-10-01,11362,0.0,275,2020,2295
2788,2020-11-01,11362,0.0,306,2020,2326
2789,2020-12-01,11362,,336,2020,2356
2790,2021-01-01,11362,49.7,1,2021,2022
2791,2021-02-01,11362,27.6,32,2021,2053
2792,2021-03-01,11362,38.7,60,2021,2081
2793,2021-04-01,11362,0.0,91,2021,2112
2794,2021-05-01,11362,,121,2021,2142
2795,2021-06-01,11362,,152,2021,2173
2796,2021-07-01,11362,,182,2021,2203
2797,2021-08-01,11362,,213,2021,2234
2798,2021-09-01,11362,27.6,244,2021,2265
2799,2021-10-01,11362,,274,2021,2295
2800,2020-03-01,11363,0.0,61,2020,2081
2801,2020-04-01,11363,89.1,92,2020,2112
2802,2020-05-01,11363,,122,2020,2142
2803,2020-06-01,11363,,153,2020,2173
2804,2020-07-01,11363,0.0,183,2020,2203
2805,2020-08-01,11363,,214,2020,2234
2806,2020-09-01,11363,,245,2020,2265
2807,2020-10-01,11363,,275,2020,2295
2808,2020-11-01,11363,0.0,306,2020,2326
2809,2020-12-01,11363,0.0,336,2020,2356
2810,2021-01-01,11363,,1,2021,2022
2811,2021-02-01,11363,,32,2021,2053
2812,2021-03-01,11363,,60,2021,2081
2813,2021-04-01,11363,0.0,91,2021,2112
2814,2021-05-01,11363,,121,2021,2142
2815,2021-06-01,11363,,152,2021,2173
2816,2021-07-01,11363,0.0,182,2021,2203
2817,2021-08-01,11363,0.0,213,2021,2234
2818,2021-09-01,11363,0.0,244,2021,2265
2819,2021-10-01,11363,0.0,274,2021,2295
2820,2020-03-01,11364,,61,2020,2081
2821,2020-04-01,11364,106.5,92,2020,2112
2822,2020-05-01,11364,,122,2020,2142
2823,2020-06-01,11364,,153,2020,2173
2824,2020-07-01,11364,,183,2020,2203
2825,2020-08-01,11364,0.0,214,2020,2234
2826,2020-09-01,11364,0.0,245,2020,2265
2827,2020-10-01,11364,0.0,275,2020,2295
2828,2020-11-01,11364,0.0,306,2020,2326
2829,2020-12-01,11364,,336,2020,2356
2830,2021-01-01,11364,25.2,1,2021,2022
2831,2021-02-01,11364,16.8,32,2021,2053
2832,2021-03-01,11364,,60,2021,2081
2833,2021-04-01,11364,,91,2021,2112
2834,2021-05-01,11364,,121,2021,2142
2835,2021-06-01,11364,,152,2021,2173
2836,2021-07-01,11364,0.0,182,2021,2203
2837,2021-08-01,11364,0.0,213,2021,2234
2838,2021-09-01,11364,,244,2021,2265
2839,2021-10-01,11364,,274,2021,2295
2840,2020-03-01,11365,27.4,61,2020,2081
2841,2020-04-01,11365,136.9,92,2020,2112
2842,2020-05-01,11365,27.4,122,2020,2142
2843,2020-06-01,11365,,153,2020,2173
2844,2020-07-01,11365,0.0,183,2020,2203
2845,2020-08-01,11365,0.0,214,2020,2234
2846,2020-09-01,11365,0.0,245,2020,2265
2847,2020-10-01,11365,,275,2020,2295
2848,2020-11-01,11365,0.0,306,2020,2326
2849,2020-12-01,11365,13.7,336,2020,2356
2850,2021-01-01,11365,32.0,1,2021,2022
2851,2021-02-01,11365,25.1,32,2021,2053
2852,2021-03-01,11365,18.3,60,2021,2081
2853,2021-04-01,11365,18.3,91,2021,2112
2854,2021-05-01,11365,13.7,121,2021,2142
2855,2021-06-01,11365,,152,2021,2173
2856,2021-07-01,11365,0.0,182,2021,2203
2857,2021-08-01,11365,,213,2021,2234
2858,2021-09-01,11365,,244,2021,2265
2859,2021-10-01,11365,,274,2021,2295
2860,2020-03-01,11366,42.2,61,2020,2081
2861,2020-04-01,11366,168.9,92,2020,2112
2862,2020-05-01,11366,,122,2020,2142
2863,2020-06-01,11366,0.0,153,2020,2173
2864,2020-07-01,11366,0.0,183,2020,2203
2865,2020-08-01,11366,,214,2020,2234
2866,2020-09-01,11366,,245,2020,2265
2867,2020-10-01,11366,,275,2020,2295
2868,2020-11-01,11366,0.0,306,2020,2326
2869,2020-12-01,11366,,336,2020,2356
2870,2021-01-01,11366,,1,2021,2022
2871,2021-02-01,11366,,32,2021,2053
2872,2021-03-01,11366,,60,2021,2081
2873,2021-04-01,11366,,91,2021,2112
2874,2021-05-01,11366,,121,2021,2142
2875,2021-06-01,11366,0.0,152,2021,2173
2876,2021-07-01,11366,,182,2021,2203
2877,2021-08-01,11366,,213,2021,2234
2878,2021-09-01,11366,0.0,244,2021,2265
2879,2021-10-01,11366,,274,2021,2295
2880,2020-03-01,11367,19.7,61,2020,2081
2881,2020-04-01,11367,137.7,92,2020,2112
2882,2020-05-01,11367,29.5,122,2020,2142
2883,2020-06-01,11367,,153,2020,2173
2884,2020-07-01,11367,0.0,183,2020,2203
2885,2020-08-01,11367,0.0,214,2020,2234
2886,2020-09-01,11367,0.0,245,2020,2265
2887,2020-10-01,11367,0.0,275,2020,2295
2888,2020-11-01,11367,,306,2020,2326
2889,2020-12-01,11367,,336,2020,2356
2890,2021-01-01,11367,19.7,1,2021,2022
2891,2021-02-01,11367,34.4,32,2021,2053
2892,2021-03-01,11367,17.2,60,2021,2081
2893,2021-04-01,11367,17.2,91,2021,2112
2894,2021-05-01,11367,,121,2021,2142
2895,2021-06-01,11367,,152,2021,2173
2896,2021-07-01,11367,,182,2021,2203
2897,2021-08-01,11367,0.0,213,2021,2234
2898,2021-09-01,11367,,244,2021,2265
2899,2021-10-01,11367,,274,2021,2295
2900,2020-03-01,11368,68.9,61,2020,2081
2901,2020-04-01,11368,315.3,92,2020,2112
2902,2020-05-01,11368,51.6,122,2020,2142
2903,2020-06-01,11368,6.3,153,2020,2173
2904,2020-07-01,11368,,183,2020,2203
2905,2020-08-01,11368,0.0,214,2020,2234
2906,2020-09-01,11368,,245,2020,2265
2907,2020-10-01,11368,,275,2020,2295
2908,2020-11-01,11368,,306,2020,2326
2909,2020-12-01,11368,12.7,336,2020,2356
2910,2021-01-01,11368,20.8,1,2021,2022
2911,2021-02-01,11368,23.6,32,2021,2053
2912,2021-03-01,11368,15.4,60,2021,2081
2913,2021-04-01,11368,12.7,91,2021,2112
2914,2021-05-01,11368,7.2,121,2021,2142
2915,2021-06-01,11368,,152,2021,2173
2916,2021-07-01,11368,,182,2021,2203
2917,2021-08-01,11368,,213,2021,2234
2918,2021-09-01,11368,4.5,244,2021,2265
2919,2021-10-01,11368,,274,2021,2295
2920,2020-03-01,11369,83.3,61,2020,2081
2921,2020-04-01,11369,469.9,92,2020,2112
2922,2020-05-01,11369,80.3,122,2020,2142
2923,2020-06-01,11369,14.9,153,2020,2173
2924,2020-07-01,11369,,183,2020,2203
2925,2020-08-01,11369,,214,2020,2234
2926,2020-09-01,11369,0.0,245,2020,2265
2927,2020-10-01,11369,0.0,275,2020,2295
2928,2020-11-01,11369,,306,2020,2326
2929,2020-12-01,11369,,336,2020,2356
2930,2021-01-01,11369,32.7,1,2021,2022
2931,2021-02-01,11369,26.8,32,2021,2053
2932,2021-03-01,11369,14.9,60,2021,2081
2933,2021-04-01,11369,,91,2021,2112
2934,2021-05-01,11369,0.0,121,2021,2142
2935,2021-06-01,11369,,152,2021,2173
2936,2021-07-01,11369,,182,2021,2203
2937,2021-08-01,11369,14.9,213,2021,2234
2938,2021-09-01,11369,0.0,244,2021,2265
2939,2021-10-01,11369,,274,2021,2295
2940,2020-03-01,11370,28.3,61,2020,2081
2941,2020-04-01,11370,204.5,92,2020,2112
2942,2020-05-01,11370,,122,2020,2142
2943,2020-06-01,11370,18.9,153,2020,2173
2944,2020-07-01,11370,0.0,183,2020,2203
2945,2020-08-01,11370,0.0,214,2020,2234
2946,2020-09-01,11370,0.0,245,2020,2265
2947,2020-10-01,11370,0.0,275,2020,2295
2948,2020-11-01,11370,,306,2020,2326
2949,2020-12-01,11370,,336,2020,2356
2950,2021-01-01,11370,18.9,1,2021,2022
2951,2021-02-01,11370,15.7,32,2021,2053
